base_case,best_case,total_pops,total_pushes,total_constraints
15.441712640225887,8.908082811161876,148202,148483,680202
15.086557772010565,8.918161764275283,148202,148483,680202
15.100218057166785,8.873866009525955,148202,148483,680202
15.107662918511778,8.935901425313205,148202,148483,680202
15.294869616627693,9.245033383835107,148202,148483,680202
